2, 51840, Note_off_c, 1, 70, 0
2, 51840, Note_on_c, 1, 68, 57
2, 52140, Note_off_c, 1, 68, 0
2, 52159, Note_on_c, 1, 67, 57
2, 52478, Note_off_c, 1, 67, 0
2, 52478, Lyric_t, "des "
2, 52478, Note_on_c, 1, 68, 65
2, 52800, Note_off_c, 1, 68, 0
2, 52800, Lyric_t, "Mon"
2, 52800, Note_on_c, 1, 72, 67
2, 54240, Note_off_c, 1, 72, 0
2, 54240, Lyric_t, "des "
2, 54240, Note_on_c, 1, 68, 56
2, 54720, Note_off_c, 1, 68, 0
2, 54720, Lyric_t, "Licht; "
2, 54720, Note_on_c, 1, 67, 56
2, 57473, Note_off_c, 1, 67, 0
2, 57473, Note_on_c, 1, 65, 58
2, 57533, Note_on_c, 1, 67, 58
2, 57600, Lyric_t, "in "
2, 57600, Note_off_c, 1, 65, 0
2, 57600, Note_off_c, 1, 67, 0
2, 57600, Note_on_c, 1, 65, 54
2, 57904, Note_off_c, 1, 65, 0
2, 57919, Note_on_c, 1, 64, 57
2, 58219, Note_off_c, 1, 64, 0
2, 58238, Lyric_t, "des "
2, 58238, Note_on_c, 1, 65, 63
2, 58560, Note_off_c, 1, 65, 0
2, 58560, Lyric_t, "Mon"
2, 58560, Note_on_c, 1, 68, 68
2, 60000, Note_off_c, 1, 68, 0
2, 60000, Lyric_t, "des "
2, 60000, Note_on_c, 1, 65, 58
2, 60480, Note_off_c, 1, 65, 0
2, 60480, Lyric_t, "Licht: "
2, 60480, Note_on_c, 1, 63, 61
2, 63360, Note_off_c, 1, 63, 0
2, 63360, Lyric_t, "Des "
2, 63360, Note_on_c, 1, 67, 72
2, 64080, Note_off_c, 1, 67, 0
2, 64080, Lyric_t, "Ver"
2, 64080, Note_on_c, 1, 71, 72
2, 64320, Note_off_c, 1, 71, 0
2, 64320, Lyric_t, "r\344"
2, 64320, Note_on_c, 1, 75, 66
2, 65760, Note_off_c, 1, 75, 0
2, 65760, Lyric_t, "ters "
2, 65760, Note_on_c, 1, 74, 57
2, 66240, Note_off_c, 1, 74, 0
2, 66240, Lyric_t, "feind"
2, 66240, Note_on_c, 1, 72, 56
2, 66960, Note_off_c, 1, 72, 0
2, 66960, Lyric_t, "lich "
2, 66960, Note_on_c, 1, 67, 51
2, 67200, Note_off_c, 1, 67, 0
2, 67200, Lyric_t, "Lau"
2, 67200, Note_on_c, 1, 64, 54
2, 68640, Note_off_c, 1, 64, 0
2, 68640, Lyric_t, "schen "
2, 68640, Note_on_c, 1, 60, 49
2, 68989, Note_off_c, 1, 60, 0
2, 68989, Note_on_c, 1, 69, 64
2, 69053, Note_on_c, 1, 71, 64
2, 69120, Lyric_t, "F\374rch"
2, 69120, Note_off_c, 1, 69, 0
2, 69120, Note_off_c, 1, 71, 0
2, 69120, Note_on_c, 1, 69, 57
2, 69424, Note_off_c, 1, 69, 0
2, 69439, Note_on_c, 1, 68, 60
2, 69739, Note_off_c, 1, 68, 0
2, 69758, Lyric_t, "te, "
2, 69758, Note_on_c, 1, 69, 67
2, 70080, Note_off_c, 1, 69, 0
2, 70080, Lyric_t, "Hol"
2, 70080, Note_on_c, 1, 72, 64
2, 71520, Note_off_c, 1, 72, 0
2, 71520, Lyric_t, "de, "
2, 71520, Note_on_c, 1, 69, 58
2, 72000, Note_off_c, 1, 69, 0
2, 72000, Lyric_t, "nicht. "
2, 72000, Note_on_c, 1, 67, 57
2, 74880, Note_off_c, 1, 67, 0
2, 74880, Lyric_t, "F\374rch"
2, 74880, Note_on_c, 1, 74, 114
2, 75199, Note_on_c, 1, 73, 91
2, 75203, Note_off_c, 1, 74, 0
2, 75499, Note_off_c, 1, 73, 0
2, 75518, Lyric_t, "te, "
2, 75518, Note_on_c, 1, 74, 98
2, 75840, Note_off_c, 1, 74, 0
2, 75840, Lyric_t, "Hol"
2, 75840, Note_on_c, 1, 77, 109
2, 77280, Note_off_c, 1, 77, 0
2, 77280, Lyric_t, "de, "
2, 77280, Note_on_c, 1, 71, 88
2, 77760, Note_off_c, 1, 71, 0
2, 77760, Lyric_t, "nicht. "
